date,gain,generosity,gift,gold,guide
2015-07-15,8.72715454102,0,41.8011649238,89.6839101543,55.9387205806
2015-07-16,13.0907318115,0,32.5120171629,94.168105662,51.6357420744
2015-07-17,8.72715454102,0,32.5120171629,76.2313236312,55.9387205806
2015-07-18,8.72715454102,0,37.1565910434,98.6523011698,55.9387205806
2015-07-19,8.72715454102,0,32.5120171629,98.6523011698,60.2416990868
2015-07-20,13.0907318115,0,32.5120171629,103.136496677,60.2416990868
2015-07-21,13.0907318115,0,37.1565910434,85.1997146466,55.9387205806
2015-07-22,13.0907318115,0,32.5120171629,98.6523011698,55.9387205806
2015-07-23,13.0907318115,0,37.1565910434,103.136496677,55.9387205806
2015-07-24,13.0907318115,0,32.5120171629,80.7155191389,51.6357420744
2015-07-25,13.0907318115,0,32.5120171629,94.168105662,55.9387205806
2015-07-26,8.72715454102,0,32.5120171629,98.6523011698,60.2416990868
2015-07-27,13.0907318115,0,32.5120171629,94.168105662,60.2416990868
2015-07-28,13.0907318115,0,37.1565910434,76.2313236312,55.9387205806
2015-07-29,13.0907318115,0,32.5120171629,71.7471281235,55.9387205806
2015-07-30,8.72715454102,0,32.5120171629,71.7471281235,51.6357420744
2015-07-31,8.72715454102,0,32.5120171629,67.2629326157,51.6357420744
2015-08-01,8.72715454102,0,37.1565910434,76.2313236312,55.9387205806
2015-08-02,8.72715454102,0,37.1565910434,76.2313236312,60.2416990868
2015-08-03,8.72715454102,0,37.1565910434,71.7471281235,55.9387205806
2015-08-04,8.72715454102,0,37.1565910434,71.7471281235,55.9387205806
2015-08-05,13.0907318115,0,41.8011649238,67.2629326157,55.9387205806
2015-08-06,13.0907318115,0,41.8011649238,62.778737108,55.9387205806
2015-08-07,8.72715454102,0,60.3794604455,62.778737108,55.9387205806
2015-08-08,8.72715454102,0,69.6686082063,71.7471281235,55.9387205806
2015-08-09,8.72715454102,0,60.3794604455,71.7471281235,60.2416990868
2015-08-10,13.0907318115,0,46.4457388042,71.7471281235,55.9387205806
2015-08-11,8.72715454102,0,46.4457388042,71.7471281235,55.9387205806
2015-08-12,13.0907318115,0,41.8011649238,71.7471281235,55.9387205806
2015-08-13,8.72715454102,0,41.8011649238,67.2629326157,55.9387205806
2015-08-14,8.72715454102,0,46.4457388042,67.2629326157,55.9387205806
2015-08-15,8.72715454102,0,55.734886565,71.7471281235,55.9387205806
2015-08-16,8.72715454102,0,51.0903126846,71.7471281235,60.2416990868
2015-08-17,13.0907318115,0,41.8011649238,67.2629326157,55.9387205806
2015-08-18,8.72715454102,0,41.8011649238,67.2629326157,55.9387205806
2015-08-19,13.0907318115,0,41.8011649238,62.778737108,55.9387205806
2015-08-20,8.72715454102,0,37.1565910434,71.7471281235,55.9387205806
2015-08-21,8.72715454102,0,41.8011649238,71.7471281235,55.9387205806
2015-08-22,8.72715454102,0,46.4457388042,71.7471281235,55.9387205806
2015-08-23,8.72715454102,0,46.4457388042,76.2313236312,64.544677593
2015-08-24,13.0907318115,0,37.1565910434,76.2313236312,55.9387205806
2015-08-25,8.72715454102,0,37.1565910434,71.7471281235,51.6357420744
2015-08-26,13.0907318115,0,32.5120171629,67.2629326157,51.6357420744
2015-08-27,13.0907318115,0,37.1565910434,62.778737108,51.6357420744
2015-08-28,8.72715454102,0,37.1565910434,67.2629326157,51.6357420744
2015-08-29,8.72715454102,0,46.4457388042,67.2629326157,60.2416990868
2015-08-30,8.72715454102,0,41.8011649238,71.7471281235,64.544677593
2015-08-31,8.72715454102,0,32.5120171629,67.2629326157,55.9387205806
2015-09-01,13.0907318115,0,37.1565910434,67.2629326157,55.9387205806
2015-09-02,13.0907318115,0,32.5120171629,67.2629326157,51.6357420744
2015-09-03,13.0907318115,0,32.5120171629,62.778737108,55.9387205806
2015-09-04,13.0907318115,0,37.1565910434,62.778737108,51.6357420744
2015-09-05,8.72715454102,0,41.8011649238,71.7471281235,55.9387205806
2015-09-06,8.72715454102,0,41.8011649238,71.7471281235,60.2416990868
2015-09-07,13.0907318115,0,41.8011649238,71.7471281235,60.2416990868
2015-09-08,8.72715454102,0,32.5120171629,67.2629326157,55.9387205806
2015-09-09,13.0907318115,0,32.5120171629,71.7471281235,51.6357420744
2015-09-10,13.0907318115,0,37.1565910434,76.2313236312,51.6357420744
2015-09-11,8.72715454102,0,32.5120171629,71.7471281235,47.3327635682
2015-09-12,8.72715454102,0,41.8011649238,85.1997146466,60.2416990868
2015-09-13,8.72715454102,0,37.1565910434,71.7471281235,64.544677593
2015-09-14,8.72715454102,0,32.5120171629,67.2629326157,55.9387205806
2015-09-15,13.0907318115,0,32.5120171629,71.7471281235,55.9387205806
2015-09-16,13.0907318115,0,32.5120171629,67.2629326157,55.9387205806
2015-09-17,13.0907318115,0,32.5120171629,62.778737108,51.6357420744
2015-09-18,8.72715454102,0,32.5120171629,67.2629326157,51.6357420744
2015-09-19,8.72715454102,0,37.1565910434,76.2313236312,55.9387205806
2015-09-20,8.72715454102,0,32.5120171629,71.7471281235,64.544677593
2015-09-21,13.0907318115,0,32.5120171629,67.2629326157,55.9387205806
2015-09-22,13.0907318115,0,32.5120171629,67.2629326157,60.2416990868
2015-09-23,13.0907318115,0,32.5120171629,71.7471281235,55.9387205806
2015-09-24,13.0907318115,0,32.5120171629,71.7471281235,60.2416990868
2015-09-25,8.72715454102,0,32.5120171629,71.7471281235,51.6357420744
2015-09-26,8.72715454102,0,37.1565910434,80.7155191389,55.9387205806
2015-09-27,8.72715454102,0,32.5120171629,80.7155191389,64.544677593
2015-09-28,13.0907318115,0,32.5120171629,71.7471281235,55.9387205806
2015-09-29,13.0907318115,0,32.5120171629,71.7471281235,55.9387205806
2015-09-30,13.0907318115,0,32.5120171629,71.7471281235,60.2416990868
2015-10-01,8.72715454102,0,32.5120171629,67.2629326157,55.9387205806
2015-10-02,8.72715454102,0,32.5120171629,67.2629326157,51.6357420744
2015-10-03,8.72715454102,0,37.1565910434,71.7471281235,55.9387205806
2015-10-04,8.72715454102,0,32.5120171629,67.2629326157,64.544677593
2015-10-05,13.0907318115,0,32.5120171629,71.7471281235,55.9387205806
2015-10-06,13.0907318115,0,32.5120171629,67.2629326157,55.9387205806
2015-10-07,13.0907318115,0,37.1565910434,67.2629326157,55.9387205806
2015-10-08,13.0907318115,0,32.5120171629,67.2629326157,55.9387205806
2015-10-09,8.72715454102,0,32.5120171629,62.778737108,51.6357420744
2015-10-10,8.72715454102,0,37.1565910434,71.7471281235,55.9387205806
2015-10-11,8.72715454102,0,37.1565910434,71.7471281235,64.544677593
2015-10-12,13.0907318115,0,37.1565910434,67.2629326157,55.9387205806
2015-10-13,13.0907318115,0,32.5120171629,67.2629326157,55.9387205806
2015-10-14,13.0907318115,0,32.5120171629,67.2629326157,55.9387205806
2015-10-15,8.72715454102,0,37.1565910434,67.2629326157,51.6357420744
2015-10-16,8.72715454102,0,37.1565910434,71.7471281235,51.6357420744
2015-10-17,8.72715454102,0,32.5120171629,80.7155191389,55.9387205806
2015-10-18,8.72715454102,0,37.1565910434,71.7471281235,60.2416990868
2015-10-19,8.72715454102,0,32.5120171629,67.2629326157,55.9387205806
2015-10-20,13.0907318115,0,32.5120171629,67.2629326157,51.6357420744
2015-10-21,13.0907318115,0,37.1565910434,67.2629326157,55.9387205806
2015-10-22,13.0907318115,0,32.5120171629,62.778737108,51.6357420744
2015-10-23,8.72715454102,0,32.5120171629,67.2629326157,51.6357420744
2015-10-24,8.72715454102,0,37.1565910434,76.2313236312,55.9387205806
2015-10-25,8.72715454102,0,37.1565910434,67.2629326157,60.2416990868
2015-10-26,13.0907318115,0,37.1565910434,67.2629326157,55.9387205806
2015-10-27,13.0907318115,0,37.1565910434,67.2629326157,51.6357420744
2015-10-28,13.0907318115,0,37.1565910434,67.2629326157,55.9387205806
2015-10-29,13.0907318115,0,37.1565910434,62.778737108,55.9387205806
2015-10-30,8.72715454102,0,37.1565910434,67.2629326157,55.9387205806
2015-10-31,8.72715454102,0,37.1565910434,67.2629326157,60.2416990868
2015-11-01,13.0907318115,0,41.8011649238,67.2629326157,60.2416990868
2015-11-02,13.0907318115,0,41.8011649238,62.778737108,60.2416990868
2015-11-03,13.0907318115,0,41.8011649238,62.778737108,60.2416990868
2015-11-04,13.0907318115,0,41.8011649238,62.778737108,55.9387205806
2015-11-05,13.0907318115,0,41.8011649238,67.2629326157,55.9387205806
2015-11-06,8.72715454102,0,41.8011649238,67.2629326157,51.6357420744
2015-11-07,8.72715454102,0,46.4457388042,76.2313236312,60.2416990868
2015-11-08,8.72715454102,0,51.0903126846,76.2313236312,64.544677593
2015-11-09,13.0907318115,0,46.4457388042,71.7471281235,55.9387205806
2015-11-10,13.0907318115,0,46.4457388042,67.2629326157,55.9387205806
2015-11-11,8.72715454102,0,46.4457388042,71.7471281235,55.9387205806
2015-11-12,13.0907318115,0,46.4457388042,67.2629326157,55.9387205806
2015-11-13,10.7498544216,0,44.6026392996,68.9074453027,55.0826174298
2015-11-14,9.21416093281,0,50.9744449138,70.473523605,56.5713368198
2015-11-15,10.7498544216,0,49.3814935102,73.6056802097,59.5487755998
2015-11-16,12.2855479104,0,46.1955907031,68.9074453027,55.0826174298
2015-11-17,12.2855479104,0,47.7885421067,68.9074453027,55.0826174298
2015-11-18,10.7498544216,0,50.9744449138,68.9074453027,53.5938980398
2015-11-19,10.7498544216,0,49.3814935102,67.3413670003,53.5938980398
2015-11-20,10.7498544216,0,54.1603477209,68.9074453027,52.1051786498
2015-11-21,9.21416093281,0,55.7532991245,75.171758512,55.0826174298
2015-11-22,9.21416093281,0,60.5321533351,73.6056802097,59.5487755998
2015-11-23,10.7498544216,0,60.5321533351,72.0396019073,56.5713368198
2015-11-24,10.7498544216,0,62.1251047387,72.0396019073,53.5938980398
2015-11-25,9.21416093281,0,58.9392019316,68.9074453027,50.6164592598
2015-11-26,7.67846744401,0,55.7532991245,68.9074453027,55.0826174298
2015-11-27,7.67846744401,0,74.8687159671,75.171758512,53.5938980398
2015-11-28,9.21416093281,0,76.4616673707,87.7003849307,59.5487755998
2015-11-29,9.21416093281,0,78.0546187743,83.0021500237,59.5487755998
2015-11-30,9.21416093281,0,79.6475701778,75.171758512,56.5713368198
2015-12-01,10.7498544216,0,82.8334729849,76.7378368143,56.5713368198
2015-12-02,12.2855479104,0,79.6475701778,73.6056802097,58.0600562098
2015-12-03,12.2855479104,0,78.0546187743,75.171758512,58.0600562098
2015-12-04,9.21416093281,0,81.2405215814,73.6056802097,55.0826174298
2015-12-05,9.21416093281,0,93.9841328098,81.4360717213,56.5713368198
2015-12-06,10.7498544216,0,93.9841328098,79.869993419,59.5487755998
2015-12-07,12.2855479104,0,90.7982300027,73.6056802097,58.0600562098
2015-12-08,12.2855479104,0,97.1700356169,70.473523605,58.0600562098
2015-12-09,10.7498544216,0,103.541841231,72.0396019073,59.5487755998
2015-12-10,10.7498544216,0,100.355938424,73.6056802097,58.0600562098
2015-12-11,10.7498544216,0,103.541841231,73.6056802097,55.0826174298
2015-12-12,9.21416093281,0,114.692501056,83.0021500237,56.5713368198
2015-12-13,9.21416093281,0,122.657258074,81.4360717213,62.5262143798
2015-12-14,10.7498544216,0,117.878403863,75.171758512,58.0600562098
2015-12-15,12.2855479104,0,124.250209477,76.7378368143,59.5487755998
2015-12-16,10.7498544216,0,130.622015092,75.171758512,58.0600562098
2015-12-17,10.7498544216,0,136.993820706,75.171758512,56.5713368198
2015-12-18,9.21416093281,0,136.993820706,76.7378368143,52.1051786498
2015-12-19,9.21416093281,0,144.958577724,79.869993419,53.5938980398
2015-12-20,9.21416093281,0,138.586772109,84.568228326,62.5262143798
2015-12-21,9.21416093281,0,148.144480531,76.7378368143,56.5713368198
2015-12-22,9.21416093281,0,148.144480531,75.171758512,52.1051786498
2015-12-23,9.21416093281,0,151.330383338,75.171758512,52.1051786498
2015-12-24,9.21416093281,0,159.295140356,78.3039151167,55.0826174298
2015-12-25,7.67846744401,0,129.029063688,89.266463233,58.0600562098
2015-12-26,9.21416093281,0,113.099549652,92.3986198377,59.5487755998
2015-12-27,9.21416093281,0,78.0546187743,84.568228326,65.5036531598
2015-12-28,10.7498544216,0,74.8687159671,78.3039151167,61.0374949898
2015-12-29,10.7498544216,0,63.7180561423,76.7378368143,59.5487755998
2015-12-30,10.7498544216,0,63.7180561423,76.7378368143,59.5487755998
2015-12-31,9.21416093281,0,57.346250528,76.7378368143,53.5938980398
2016-01-01,7.67846744401,0,47.7885421067,78.3039151167,58.0600562098
2016-01-02,10.7498544216,0,54.1603477209,84.568228326,59.5487755998
2016-01-03,10.7498544216,0,50.9744449138,79.869993419,65.5036531598
2016-01-04,12.2855479104,0,44.6026392996,75.171758512,58.0600562098
2016-01-05,12.2855479104,0,39.8237850889,73.6056802097,58.0600562098
2016-01-06,12.2855479104,0,41.4167364925,75.171758512,61.0374949898
2016-01-07,12.2855479104,0,39.8237850889,73.6056802097,55.0826174298
2016-01-08,12.2855479104,0,38.2308336854,72.0396019073,55.0826174298
2016-01-09,10.7498544216,0,43.009687896,76.7378368143,56.5713368198
2016-01-10,9.21416093281,0,39.8237850889,75.171758512,59.5487755998
2016-01-11,10.7498544216,0,38.2308336854,70.473523605,55.0826174298
2016-01-12,12.2855479104,0,33.4519794747,67.3413670003,58.0600562098
2016-01-13,12.2855479104,0,35.0449308782,68.9074453027,55.0826174298
2016-01-14,12.2855479104,0,33.4519794747,65.775288698,53.5938980398
2016-01-15,12.2855479104,0,33.4519794747,70.473523605,53.5938980398
2016-01-16,10.7498544216,0,39.8237850889,78.3039151167,56.5713368198
2016-01-17,10.7498544216,0,38.2308336854,75.171758512,58.0600562098
2016-01-18,10.7498544216,0,36.6378822818,75.171758512,59.5487755998
2016-01-19,12.2855479104,0,33.4519794747,72.0396019073,58.0600562098
2016-01-20,12.2855479104,0,33.4519794747,72.0396019073,58.0600562098
2016-01-21,12.2855479104,0,30.2660766676,70.473523605,55.0826174298
2016-01-22,12.2855479104,0,30.2660766676,73.6056802097,50.6164592598
2016-01-23,10.7498544216,0,36.6378822818,76.7378368143,56.5713368198
2016-01-24,10.7498544216,0,35.0449308782,83.0021500237,59.5487755998
2016-01-25,12.2855479104,0,33.4519794747,75.171758512,58.0600562098
2016-01-26,13.8212413992,0,33.4519794747,73.6056802097,58.0600562098
2016-01-27,13.8212413992,0,35.0449308782,75.171758512,56.5713368198
2016-01-28,12.2855479104,0,33.4519794747,72.0396019073,55.0826174298
2016-01-29,12.2855479104,0,33.4519794747,70.473523605,50.6164592598
2016-01-30,10.7498544216,0,38.2308336854,76.7378368143,55.0826174298
2016-01-31,12.2855479104,0,38.2308336854,78.3039151167,62.5262143798
2016-02-01,12.2855479104,0,38.2308336854,75.171758512,56.5713368198
2016-02-02,12.2855479104,0,35.0449308782,72.0396019073,56.5713368198
2016-02-03,13.8212413992,0,36.6378822818,72.0396019073,56.5713368198
2016-02-04,13.8212413992,0,36.6378822818,73.6056802097,55.0826174298
2016-02-05,12.2855479104,0,36.6378822818,75.171758512,52.1051786498
2016-02-06,10.7498544216,0,41.4167364925,79.869993419,55.0826174298
2016-02-07,10.7498544216,0,38.2308336854,79.869993419,59.5487755998
2016-02-08,12.2855479104,0,36.6378822818,73.6056802097,50.6164592598
2016-02-09,12.2855479104,0,38.2308336854,73.6056802097,55.0826174298
2016-02-10,12.2855479104,0,39.8237850889,70.473523605,53.5938980398
2016-02-11,12.2855479104,0,41.4167364925,84.568228326,53.5938980398
2016-02-12,10.7498544216,0,44.6026392996,78.3039151167,53.5938980398
2016-02-13,9.21416093281,0,50.9744449138,83.0021500237,52.1051786498
2016-02-14,9.21416093281,0,47.7885421067,78.3039151167,56.5713368198
2016-02-15,10.7498544216,0,35.0449308782,78.3039151167,58.0600562098
2016-02-16,12.2855479104,0,30.2660766676,73.6056802097,55.0826174298
2016-02-17,12.2855479104,0,33.4519794747,73.6056802097,55.0826174298
2016-02-18,13.8212413992,0,30.2660766676,72.0396019073,56.5713368198
2016-02-19,12.2855479104,0,31.8590280711,72.0396019073,52.1051786498
2016-02-20,10.7498544216,0,33.4519794747,76.7378368143,53.5938980398
2016-02-21,12.2855479104,0,33.4519794747,76.7378368143,59.5487755998
2016-02-22,12.2855479104,0,28.673125264,73.6056802097,56.5713368198
2016-02-23,12.2855479104,0,30.2660766676,76.7378368143,53.5938980398
2016-02-24,13.8212413992,0,30.2660766676,70.473523605,56.5713368198
2016-02-25,12.2855479104,0,30.2660766676,73.6056802097,53.5938980398
2016-02-26,12.2855479104,0,30.2660766676,70.473523605,52.1051786498
2016-02-27,10.7498544216,0,33.4519794747,83.0021500237,53.5938980398
2016-02-28,12.2855479104,0,33.4519794747,78.3039151167,58.0600562098
2016-02-29,12.2855479104,0,30.2660766676,76.7378368143,55.0826174298
2016-03-01,13.8212413992,0,30.2660766676,73.6056802097,55.0826174298
2016-03-02,13.8212413992,0,28.673125264,70.473523605,52.1051786498
2016-03-03,13.8212413992,0,30.2660766676,73.6056802097,53.5938980398
2016-03-04,12.2855479104,0,31.8590280711,75.171758512,53.5938980398
2016-03-05,10.7498544216,0,35.0449308782,87.7003849307,55.0826174298
2016-03-06,12.2855479104,0,33.4519794747,79.869993419,55.0826174298
2016-03-07,13.8212413992,0,30.2660766676,79.869993419,58.0600562098
2016-03-08,12.2855479104,0,30.2660766676,73.6056802097,55.0826174298
2016-03-09,13.8212413992,0,30.2660766676,70.473523605,52.1051786498
2016-03-10,13.8212413992,0,31.8590280711,73.6056802097,53.5938980398
2016-03-11,12.2855479104,0,30.2660766676,70.473523605,52.1051786498
2016-03-12,12.2855479104,0,33.4519794747,73.6056802097,52.1051786498
2016-03-13,13.8212413992,0,31.8590280711,76.7378368143,56.5713368198
2016-03-14,12.2855479104,0,31.8590280711,75.171758512,56.5713368198
2016-03-15,13.8212413992,0,30.2660766676,75.171758512,56.5713368198
2016-03-16,12.2855479104,0,30.2660766676,70.473523605,52.1051786498
2016-03-17,12.2855479104,0,28.673125264,78.3039151167,52.1051786498
2016-03-18,12.2855479104,0,30.2660766676,72.0396019073,49.1277398698
2016-03-19,10.7498544216,0,33.4519794747,79.869993419,50.6164592598
2016-03-20,10.7498544216,0,35.0449308782,78.3039151167,56.5713368198
2016-03-21,12.2855479104,0,33.4519794747,73.6056802097,55.0826174298
2016-03-22,12.2855479104,0,30.2660766676,75.171758512,52.1051786498
2016-03-23,13.8212413992,0,30.2660766676,72.0396019073,52.1051786498
2016-03-24,12.2855479104,0,31.8590280711,70.473523605,50.6164592598
2016-03-25,10.7498544216,0,33.4519794747,70.473523605,47.6390204798
2016-03-26,10.7498544216,0,35.0449308782,73.6056802097,52.1051786498
2016-03-27,10.7498544216,0,33.4519794747,73.6056802097,55.0826174298
2016-03-28,12.2855479104,0,33.4519794747,72.0396019073,53.5938980398
2016-03-29,13.8212413992,0,31.8590280711,72.0396019073,55.0826174298
2016-03-30,12.2855479104,0,31.8590280711,72.0396019073,53.5938980398
2016-03-31,13.8212413992,0,30.2660766676,70.473523605,52.1051786498
2016-04-01,10.7498544216,0,30.2660766676,70.473523605,50.6164592598
2016-04-02,10.7498544216,0,35.0449308782,76.7378368143,52.1051786498
2016-04-03,12.2855479104,0,35.0449308782,83.0021500237,56.5713368198
2016-04-04,12.2855479104,0,30.2660766676,72.0396019073,53.5938980398
2016-04-05,12.2855479104,0,31.8590280711,72.0396019073,58.0600562098
2016-04-06,13.8212413992,0,33.4519794747,68.9074453027,53.5938980398
2016-04-07,12.2855479104,0,31.8590280711,73.6056802097,52.1051786498
2016-04-08,12.2855479104,0,31.8590280711,68.9074453027,49.1277398698
2016-04-09,12.2855479104,0,33.4519794747,75.171758512,55.0826174298
2016-04-10,12.2855479104,0,35.0449308782,75.171758512,58.0600562098
2016-04-11,13.8212413992,0,33.4519794747,72.0396019073,55.0826174298
2016-04-12,13.8212413992,0,35.0449308782,72.0396019073,55.0826174298
2016-04-13,13.8212413992,0,33.4519794747,72.0396019073,55.0826174298
2016-04-14,12.2855479104,0,31.8590280711,73.6056802097,50.6164592598
2016-04-15,12.2855479104,0,31.8590280711,73.6056802097,50.6164592598
2016-04-16,10.7498544216,0,35.0449308782,76.7378368143,53.5938980398
2016-04-17,12.2855479104,0,35.0449308782,78.3039151167,55.0826174298
2016-04-18,12.2855479104,0,33.4519794747,70.473523605,53.5938980398
2016-04-19,12.2855479104,0,35.0449308782,72.0396019073,53.5938980398
2016-04-20,13.8212413992,0,33.4519794747,72.0396019073,53.5938980398
2016-04-21,12.2855479104,0,30.2660766676,67.3413670003,52.1051786498
2016-04-22,12.2855479104,0,33.4519794747,68.9074453027,50.6164592598
2016-04-23,10.7498544216,0,36.6378822818,76.7378368143,52.1051786498
2016-04-24,10.7498544216,0,36.6378822818,75.171758512,53.5938980398
2016-04-25,12.2855479104,0,38.2308336854,70.473523605,52.1051786498
2016-04-26,12.2855479104,0,36.6378822818,70.473523605,55.0826174298
2016-04-27,13.8212413992,0,38.2308336854,70.473523605,50.6164592598
2016-04-28,13.8212413992,0,39.8237850889,72.0396019073,53.5938980398
2016-04-29,10.7498544216,0,38.2308336854,68.9074453027,46.1503010898
2016-04-30,10.7498544216,0,43.009687896,75.171758512,49.1277398698
2016-05-01,10.7498544216,0,44.6026392996,79.869993419,55.0826174298
2016-05-02,12.2855479104,0,44.6026392996,75.171758512,53.5938980398
2016-05-03,13.8212413992,0,47.7885421067,72.0396019073,52.1051786498
2016-05-04,12.2855479104,0,50.9744449138,70.473523605,52.1051786498
2016-05-05,12.2855479104,0,49.3814935102,73.6056802097,50.6164592598
2016-05-06,10.7498544216,0,52.5673963174,70.473523605,49.1277398698
2016-05-07,9.21416093281,0,58.9392019316,73.6056802097,50.6164592598
2016-05-08,9.21416093281,0,55.7532991245,75.171758512,52.1051786498
2016-05-09,10.7498544216,0,36.6378822818,73.6056802097,55.0826174298
2016-05-10,12.2855479104,0,35.0449308782,70.473523605,55.0826174298
2016-05-11,12.2855479104,0,35.0449308782,73.6056802097,50.6164592598
2016-05-12,13.8212413992,0,35.0449308782,73.6056802097,52.1051786498
2016-05-13,12.2855479104,0,35.0449308782,68.9074453027,47.6390204798
2016-05-14,10.7498544216,0,39.8237850889,78.3039151167,52.1051786498
2016-05-15,10.7498544216,0,38.2308336854,78.3039151167,56.5713368198
2016-05-16,10.7498544216,0,33.4519794747,78.3039151167,53.5938980398
2016-05-17,12.2855479104,0,36.6378822818,75.171758512,55.0826174298
2016-05-18,12.2855479104,0,36.6378822818,72.0396019073,52.1051786498
2016-05-19,12.2855479104,0,33.4519794747,72.0396019073,50.6164592598
2016-05-20,10.7498544216,0,35.0449308782,68.9074453027,49.1277398698
2016-05-21,9.21416093281,0,39.8237850889,73.6056802097,52.1051786498
2016-05-22,10.7498544216,0,38.2308336854,76.7378368143,56.5713368198
2016-05-23,12.2855479104,0,36.6378822818,72.0396019073,50.6164592598
2016-05-24,12.2855479104,0,36.6378822818,70.473523605,50.6164592598
2016-05-25,12.2855479104,0,36.6378822818,72.0396019073,50.6164592598
2016-05-26,13.8212413992,0,36.6378822818,68.9074453027,49.1277398698
2016-05-27,10.7498544216,0,35.0449308782,70.473523605,46.1503010898
2016-05-28,10.7498544216,0,35.0449308782,72.0396019073,49.1277398698
2016-05-29,10.7498544216,0,35.0449308782,73.6056802097,52.1051786498
2016-05-30,10.7498544216,0,33.4519794747,70.473523605,53.5938980398
2016-05-31,12.2855479104,0,35.0449308782,70.473523605,50.6164592598
2016-06-01,12.2855479104,0,38.2308336854,78.3039151167,49.1277398698
2016-06-02,12.2855479104,0,38.2308336854,72.0396019073,50.6164592598
2016-06-03,10.7498544216,0,38.2308336854,72.0396019073,46.1503010898
2016-06-04,9.21416093281,0,39.8237850889,73.6056802097,49.1277398698
2016-06-05,10.7498544216,0,39.8237850889,78.3039151167,53.5938980398
2016-06-06,10.7498544216,0,38.2308336854,72.0396019073,52.1051786498
2016-06-07,12.2855479104,0,41.4167364925,72.0396019073,58.0600562098
2016-06-08,10.7498544216,0,38.2308336854,68.9074453027,50.6164592598
2016-06-09,10.7498544216,0,39.8237850889,72.0396019073,47.6390204798
2016-06-10,10.7498544216,0,38.2308336854,75.171758512,46.1503010898
2016-06-11,9.21416093281,0,41.4167364925,70.473523605,46.1503010898
2016-06-12,10.7498544216,0,38.2308336854,72.0396019073,49.1277398698
2016-06-13,10.7498544216,0,41.4167364925,68.9074453027,47.6390204798
2016-06-14,12.2855479104,0,41.4167364925,70.473523605,50.6164592598
2016-06-15,10.7498544216,0,43.009687896,70.473523605,46.1503010898
2016-06-16,12.2855479104,0,43.009687896,73.6056802097,46.1503010898
2016-06-17,10.7498544216,0,44.6026392996,68.9074453027,46.1503010898
2016-06-18,9.21416093281,0,49.3814935102,73.6056802097,47.6390204798
2016-06-19,10.7498544216,0,50.9744449138,70.473523605,49.1277398698
2016-06-20,10.7498544216,0,35.0449308782,67.3413670003,49.1277398698
2016-06-21,12.2855479104,0,35.0449308782,70.473523605,50.6164592598
2016-06-22,10.7498544216,0,33.4519794747,70.473523605,50.6164592598
2016-06-23,12.2855479104,0,33.4519794747,70.473523605,49.1277398698
2016-06-24,10.7498544216,0,31.8590280711,92.3986198377,44.6615816998
2016-06-25,10.7498544216,0,36.6378822818,84.568228326,49.1277398698
2016-06-26,10.7498544216,0,35.0449308782,81.4360717213,53.5938980398
2016-06-27,12.2855479104,0,33.4519794747,76.7378368143,47.6390204798
2016-06-28,10.7498544216,0,33.4519794747,79.869993419,50.6164592598
2016-06-29,12.2855479104,0,33.4519794747,76.7378368143,50.6164592598
2016-06-30,12.2855479104,0,33.4519794747,75.171758512,47.6390204798
2016-07-01,10.7498544216,0,33.4519794747,76.7378368143,47.6390204798
2016-07-02,9.21416093281,0,31.8590280711,76.7378368143,47.6390204798
2016-07-03,10.7498544216,0,30.2660766676,73.6056802097,50.6164592598
2016-07-04,9.21416093281,0,28.673125264,73.6056802097,50.6164592598
2016-07-05,10.7498544216,0,31.8590280711,75.171758512,47.6390204798
2016-07-06,10.7498544216,0,33.4519794747,75.171758512,47.6390204798
2016-07-07,10.7498544216,0,33.4519794747,72.0396019073,50.6164592598
2016-07-08,10.7498544216,0,31.8590280711,70.473523605,62.5262143798
2016-07-09,10.7498544216,0,33.4519794747,70.473523605,68.4810919398
2016-07-10,10.7498544216,0,33.4519794747,75.171758512,68.4810919398
2016-07-11,12.2855479104,0,33.4519794747,78.3039151167,62.5262143798
2016-07-12,10.7498544216,0,35.0449308782,76.7378368143,58.0600562098
2016-07-13,12.2855479104,0,33.4519794747,72.0396019073,53.5938980398
2016-07-14,10.7498544216,0,33.4519794747,76.7378368143,50.6164592598
2016-07-15,10.7498544216,0,31.8590280711,73.6056802097,46.1503010898
2016-07-16,12.2855479104,0,33.4519794747,78.3039151167,47.6390204798
2016-07-17,10.7498544216,0,33.4519794747,78.3039151167,53.5938980398
2016-07-18,12.2855479104,0,33.4519794747,76.7378368143,49.1277398698
2016-07-19,12.2855479104,0,31.8590280711,73.6056802097,46.1503010898
2016-07-20,12.2855479104,0,35.0449308782,75.171758512,47.6390204798
2016-07-21,12.2855479104,0,33.4519794747,75.171758512,46.1503010898
2016-07-22,10.7498544216,0,33.4519794747,75.171758512,46.1503010898
2016-07-23,10.7498544216,0,33.4519794747,78.3039151167,44.6615816998
2016-07-24,10.9818081257,0,32.9895985707,80.2836634725,50.9082354027
2016-07-25,10.9818081257,0,31.4186653055,75.6519136568,45.0901513567
2016-07-26,12.5506378579,0,32.9895985707,78.7397468673,46.5446723682
2016-07-27,12.5506378579,0,31.4186653055,74.1079970516,46.5446723682
2016-07-28,10.9818081257,0,31.4186653055,74.1079970516,46.5446723682
2016-07-29,10.9818081257,0,32.9895985707,77.1958302621,42.1811093337
