date,contribution,cooperative,donate,donation,economize
2015-05-02,34.4367602548,20.4512843605,75.4818960182,64.1171111884,0.0
2015-05-03,32.4110684751,16.0688662832,59.0727881882,56.9929877231,0.0
2015-05-04,66.8478287298,33.5985385922,65.6364313202,76.9405334261,0.0
2015-05-05,58.7450616111,35.059344618,82.0455391502,82.6398321984,0.0
2015-05-06,60.7707533908,36.5201506437,70.5591636692,74.09088404,0.0
2015-05-07,70.8992122892,36.5201506437,73.8409852352,69.8164099608,0.0
2015-05-08,42.5395273735,36.5201506437,63.9955205372,66.9667605746,0.0
2015-05-09,28.3596849157,16.0688662832,52.5091450561,56.9929877231,0.0
2015-05-10,30.3853766954,20.4512843605,44.3045911411,56.9929877231,0.0
2015-05-11,60.7707533908,42.3633747467,67.2773421032,59.8426371092,0.0
2015-05-12,64.8221369502,42.3633747467,72.2000744522,78.3653581192,0.0
2015-05-13,66.8478287298,37.9809566695,65.6364313202,79.7901828123,0.0
2015-05-14,62.7964451705,36.5201506437,52.5091450561,66.9667605746,0.0
2015-05-15,58.7450616111,29.216120515,52.5091450561,62.6922864954,0.0
2015-05-16,28.3596849157,21.9120903862,55.7909666222,64.1171111884,0.0
2015-05-17,26.333993136,17.529672309,59.0727881882,62.6922864954,0.0
2015-05-18,56.7193698314,37.9809566695,60.7136989712,76.9405334261,0.0
2015-05-19,60.7707533908,39.4417626952,65.6364313202,82.6398321984,0.0
2015-05-20,58.7450616111,40.902568721,62.3546097542,71.2412346538,0.0
2015-05-21,56.7193698314,33.5985385922,55.7909666222,72.6660593469,0.0
2015-05-22,40.5138355938,29.216120515,57.4318774052,68.3915852677,0.0
2015-05-23,28.3596849157,17.529672309,52.5091450561,52.7185136438,0.0
2015-05-24,24.3083013563,21.9120903862,52.5091450561,62.6922864954,0.0
2015-05-25,22.2826095766,21.9120903862,49.2273234901,71.2412346538,0.0
2015-05-26,50.6422944923,39.4417626952,67.2773421032,76.9405334261,0.0
2015-05-27,60.7707533908,40.902568721,67.2773421032,78.3653581192,0.0
2015-05-28,54.6936780517,33.5985385922,63.9955205372,69.8164099608,0.0
2015-05-29,52.667986272,30.6769265407,57.4318774052,69.8164099608,0.0
2015-05-30,30.3853766954,18.9904783347,62.3546097542,69.8164099608,0.0
2015-05-31,26.333993136,20.4512843605,62.3546097542,68.3915852677,0.0
2015-06-01,50.6422944923,35.059344618,70.5591636692,78.3653581192,0.0
2015-06-02,56.7193698314,36.5201506437,57.4318774052,81.2150075054,0.0
2015-06-03,56.7193698314,37.9809566695,63.9955205372,68.3915852677,0.0
2015-06-04,54.6936780517,30.6769265407,68.9182528862,78.3653581192,0.0
2015-06-05,48.6166027126,35.059344618,55.7909666222,75.5157087331,0.0
2015-06-06,26.333993136,18.9904783347,65.6364313202,65.5419358815,0.0
2015-06-07,26.333993136,18.9904783347,57.4318774052,58.4178124161,0.0
2015-06-08,50.6422944923,36.5201506437,62.3546097542,85.4894815846,0.0
2015-06-09,46.5909109329,32.1377325665,68.9182528862,75.5157087331,0.0
2015-06-10,50.6422944923,32.1377325665,70.5591636692,65.5419358815,0.0
2015-06-11,64.8221369502,35.059344618,52.5091450561,71.2412346538,0.0
2015-06-12,44.5652191532,29.216120515,52.5091450561,72.6660593469,0.0
2015-06-13,26.333993136,21.9120903862,63.9955205372,69.8164099608,0.0
2015-06-14,28.3596849157,21.9120903862,62.3546097542,59.8426371092,0.0
2015-06-15,54.6936780517,39.4417626952,67.2773421032,72.6660593469,0.0
2015-06-16,44.5652191532,32.1377325665,55.7909666222,72.6660593469,0.0
2015-06-17,42.5395273735,35.059344618,59.0727881882,74.09088404,0.0
2015-06-18,52.667986272,32.1377325665,67.2773421032,66.9667605746,0.0
2015-06-19,44.5652191532,33.5985385922,59.0727881882,79.7901828123,0.0
2015-06-20,22.2826095766,17.529672309,52.5091450561,71.2412346538,0.0
2015-06-21,24.3083013563,20.4512843605,52.5091450561,55.56816303,0.0
2015-06-22,50.6422944923,36.5201506437,62.3546097542,74.09088404,0.0
2015-06-23,62.7964451705,35.059344618,65.6364313202,81.2150075054,0.0
2015-06-24,52.667986272,37.9809566695,62.3546097542,75.5157087331,0.0
2015-06-25,50.6422944923,35.059344618,67.2773421032,78.3653581192,0.0
2015-06-26,46.5909109329,30.6769265407,55.7909666222,69.8164099608,0.0
2015-06-27,22.2826095766,17.529672309,62.3546097542,65.5419358815,0.0
2015-06-28,22.2826095766,16.0688662832,57.4318774052,74.09088404,0.0
2015-06-29,52.667986272,37.9809566695,59.0727881882,66.9667605746,0.0
2015-06-30,52.667986272,37.9809566695,68.9182528862,82.6398321984,0.0
2015-07-01,56.7193698314,32.1377325665,65.6364313202,78.3653581192,0.0
2015-07-02,46.5909109329,37.9809566695,60.7136989712,75.5157087331,0.0
2015-07-03,30.3853766954,23.372896412,57.4318774052,61.2674618023,0.0
2015-07-04,28.3596849157,17.529672309,49.2273234901,42.7447407923,0.0
2015-07-05,22.2826095766,14.6080602575,59.0727881882,62.6922864954,0.0
2015-07-06,52.667986272,32.1377325665,65.6364313202,85.4894815846,0.0
2015-07-07,58.7450616111,33.5985385922,67.2773421032,74.09088404,0.0
2015-07-08,54.6936780517,32.1377325665,63.9955205372,71.2412346538,0.0
2015-07-09,50.6422944923,37.9809566695,63.9955205372,76.9405334261,0.0
2015-07-10,50.6422944923,33.5985385922,57.4318774052,75.5157087331,0.0
2015-07-11,28.3596849157,21.9120903862,57.4318774052,71.2412346538,0.0
2015-07-12,24.3083013563,16.0688662832,57.4318774052,79.7901828123,0.0
2015-07-13,50.6422944923,45.2849867982,55.7909666222,66.9667605746,0.0
2015-07-14,60.7707533908,35.059344618,75.4818960182,84.0646568915,0.0
2015-07-15,50.6422944923,37.9809566695,68.9182528862,68.3915852677,0.0
2015-07-16,52.667986272,30.6769265407,73.8409852352,71.2412346538,0.0
2015-07-17,56.7193698314,32.1377325665,63.9955205372,72.6660593469,0.0
2015-07-18,28.3596849157,23.372896412,68.9182528862,69.8164099608,0.0
2015-07-19,28.3596849157,18.9904783347,59.0727881882,56.9929877231,0.0
2015-07-20,56.7193698314,37.9809566695,63.9955205372,72.6660593469,0.0
2015-07-21,50.6422944923,30.6769265407,67.2773421032,81.2150075054,0.0
2015-07-22,58.7450616111,39.4417626952,67.2773421032,82.6398321984,0.0
2015-07-23,52.667986272,33.5985385922,62.3546097542,81.2150075054,0.0
2015-07-24,48.6166027126,36.5201506437,68.9182528862,66.9667605746,0.0
2015-07-25,26.333993136,21.9120903862,68.9182528862,75.5157087331,0.0
2015-07-26,30.3853766954,18.9904783347,63.9955205372,65.5419358815,0.0
2015-07-27,40.5138355938,36.5201506437,70.5591636692,86.9143062777,0.0
2015-07-28,48.6166027126,36.5201506437,70.5591636692,81.2150075054,0.0
2015-07-29,48.6166027126,33.5985385922,68.9182528862,78.3653581192,0.0
2015-07-30,52.667986272,43.8241807725,59.0727881882,72.6660593469,0.0
2015-07-31,44.5652191532,32.1377325665,68.9182528862,86.9143062777,0.0
2015-08-01,26.333993136,18.9904783347,59.0727881882,74.09088404,0.0
2015-08-02,32.4110684751,20.4512843605,54.1500558392,55.56816303,0.0
2015-08-03,44.5652191532,37.9809566695,62.3546097542,86.9143062777,0.0
2015-08-04,58.7450616111,33.5985385922,63.9955205372,85.4894815846,0.0
2015-08-05,48.6166027126,30.6769265407,73.8409852352,85.4894815846,0.0
2015-08-06,46.5909109329,36.5201506437,62.3546097542,84.0646568915,0.0
2015-08-07,46.5909109329,27.7553144892,57.4318774052,58.4178124161,0.0
2015-08-08,26.333993136,20.4512843605,68.9182528862,81.2150075054,0.0
2015-08-09,18.2312260172,23.372896412,54.1500558392,55.56816303,0.0
2015-08-10,52.667986272,33.5985385922,59.0727881882,86.9143062777,0.0
2015-08-11,50.6422944923,33.5985385922,68.9182528862,74.09088404,0.0
2015-08-12,64.8221369502,29.216120515,59.0727881882,78.3653581192,0.0
2015-08-13,54.6936780517,33.5985385922,65.6364313202,78.3653581192,0.0
2015-08-14,44.5652191532,26.2945084635,62.3546097542,76.9405334261,0.0
2015-08-15,26.333993136,20.4512843605,57.4318774052,65.5419358815,0.0
2015-08-16,32.4110684751,16.0688662832,54.1500558392,69.8164099608,0.0
2015-08-17,48.6166027126,36.5201506437,60.7136989712,76.9405334261,0.0
2015-08-18,60.7707533908,37.9809566695,68.9182528862,81.2150075054,0.0
2015-08-19,60.7707533908,45.2849867982,60.7136989712,74.09088404,0.0
2015-08-20,52.667986272,32.1377325665,54.1500558392,74.09088404,0.0
2015-08-21,42.5395273735,33.5985385922,57.4318774052,72.6660593469,0.0
2015-08-22,30.3853766954,14.6080602575,57.4318774052,75.5157087331,0.0
2015-08-23,22.2826095766,21.9120903862,54.1500558392,61.2674618023,0.0
2015-08-24,70.8992122892,36.5201506437,57.4318774052,76.9405334261,0.0
2015-08-25,62.7964451705,32.1377325665,72.2000744522,74.09088404,0.0
2015-08-26,56.7193698314,36.5201506437,63.9955205372,75.5157087331,0.0
2015-08-27,52.667986272,27.7553144892,159.168345951,91.1887803569,0.0
2015-08-28,62.7964451705,36.5201506437,164.0910783,94.0384297431,0.0
2015-08-29,32.4110684751,17.529672309,106.659200895,78.3653581192,0.0
2015-08-30,28.3596849157,21.9120903862,82.0455391502,78.3653581192,0.0
2015-08-31,64.8221369502,37.9809566695,68.9182528862,85.4894815846,0.0
2015-09-01,76.9762876283,33.5985385922,67.2773421032,74.09088404,0.0
2015-09-02,68.8735205095,36.5201506437,75.4818960182,89.7639556638,0.0
2015-09-03,68.8735205095,39.4417626952,67.2773421032,74.09088404,0.0
2015-09-04,50.6422944923,32.1377325665,65.6364313202,71.2412346538,0.0
2015-09-05,34.4367602548,18.9904783347,65.6364313202,62.6922864954,0.0
2015-09-06,24.3083013563,13.1472542317,62.3546097542,55.56816303,0.0
2015-09-07,34.4367602548,16.0688662832,72.2000744522,66.9667605746,0.0
2015-09-08,66.8478287298,43.8241807725,67.2773421032,75.5157087331,0.0
2015-09-09,81.0276711877,42.3633747467,63.9955205372,82.6398321984,0.0
2015-09-10,66.8478287298,37.9809566695,62.3546097542,71.2412346538,0.0
2015-09-11,68.8735205095,37.9809566695,67.2773421032,78.3653581192,0.0
2015-09-12,26.333993136,14.6080602575,54.1500558392,62.6922864954,0.0
2015-09-13,34.4367602548,17.529672309,55.7909666222,59.8426371092,0.0
2015-09-14,74.9505958486,43.8241807725,65.6364313202,79.7901828123,0.0
2015-09-15,79.001979408,45.2849867982,78.7637175842,78.3653581192,0.0
2015-09-16,70.8992122892,43.8241807725,75.4818960182,64.1171111884,0.0
2015-09-17,72.9249040689,37.9809566695,72.2000744522,81.2150075054,0.0
2015-09-18,58.7450616111,36.5201506437,62.3546097542,71.2412346538,0.0
2015-09-19,30.3853766954,18.9904783347,73.8409852352,65.5419358815,0.0
2015-09-20,36.4624520345,18.9904783347,62.3546097542,59.8426371092,0.0
2015-09-21,83.0533629674,37.9809566695,67.2773421032,74.09088404,0.0
2015-09-22,72.9249040689,37.9809566695,72.2000744522,78.3653581192,0.0
2015-09-23,68.8735205095,40.902568721,77.1228068012,81.2150075054,0.0
2015-09-24,70.8992122892,30.6769265407,65.6364313202,82.6398321984,0.0
2015-09-25,68.8735205095,35.059344618,73.8409852352,62.6922864954,0.0
2015-09-26,36.4624520345,23.372896412,67.2773421032,68.3915852677,0.0
2015-09-27,36.4624520345,14.6080602575,60.7136989712,59.8426371092,0.0
2015-09-28,74.9505958486,45.2849867982,63.9955205372,78.3653581192,0.0
2015-09-29,81.0276711877,42.3633747467,62.3546097542,71.2412346538,0.0
2015-09-30,95.2075136455,39.4417626952,73.8409852352,84.0646568915,0.0
2015-10-01,79.001979408,45.2849867982,68.9182528862,68.3915852677,0.0
2015-10-02,68.8735205095,39.4417626952,67.2773421032,75.5157087331,0.0
2015-10-03,36.4624520345,24.8337024377,62.3546097542,72.6660593469,0.0
2015-10-04,32.4110684751,21.9120903862,63.9955205372,62.6922864954,0.0
2015-10-05,93.1818218658,42.3633747467,67.2773421032,91.1887803569,0.0
2015-10-06,89.1304383065,40.902568721,67.2773421032,84.0646568915,0.0
2015-10-07,91.1561300862,45.2849867982,65.6364313202,74.09088404,0.0
2015-10-08,85.0790547471,32.1377325665,63.9955205372,75.5157087331,0.0
2015-10-09,72.9249040689,37.9809566695,68.9182528862,66.9667605746,0.0
2015-10-10,40.5138355938,18.9904783347,57.4318774052,64.1171111884,0.0
2015-10-11,44.5652191532,20.4512843605,59.0727881882,68.3915852677,0.0
2015-10-12,76.9762876283,37.9809566695,55.7909666222,82.6398321984,0.0
2015-10-13,85.0790547471,40.902568721,65.6364313202,75.5157087331,0.0
2015-10-14,89.1304383065,35.059344618,77.1228068012,88.3391309707,0.0
2015-10-15,101.284588985,37.9809566695,63.9955205372,71.2412346538,0.0
2015-10-16,79.001979408,36.5201506437,52.5091450561,71.2412346538,0.0
2015-10-17,38.4881438142,23.372896412,59.0727881882,68.3915852677,0.0
2015-10-18,38.4881438142,16.0688662832,62.3546097542,61.2674618023,0.0
2015-10-19,87.1047465268,40.902568721,72.2000744522,71.2412346538,0.0
2015-10-20,85.0790547471,37.9809566695,60.7136989712,76.9405334261,0.0
2015-10-21,81.0276711877,40.902568721,77.1228068012,75.5157087331,0.0
2015-10-22,70.8992122892,35.059344618,59.0727881882,66.9667605746,0.0
2015-10-23,85.0790547471,37.9809566695,60.7136989712,71.2412346538,0.0
2015-10-24,34.4367602548,20.4512843605,60.7136989712,62.6922864954,0.0
2015-10-25,36.4624520345,21.9120903862,62.3546097542,66.9667605746,0.0
2015-10-26,87.1047465268,43.8241807725,67.2773421032,74.09088404,0.0
2015-10-27,91.1561300862,40.902568721,68.9182528862,78.3653581192,0.0
2015-10-28,93.1818218658,32.1377325665,67.2773421032,69.8164099608,0.0
2015-10-29,89.1304383065,35.059344618,70.5591636692,79.7901828123,0.0
2015-10-30,72.9249040689,32.1377325665,54.1500558392,61.2674618023,0.0
2015-10-31,40.5138355938,17.529672309,54.1500558392,62.6922864954,0.0
2015-11-01,42.5395273735,16.0688662832,73.8409852352,66.9667605746,0.0
2015-11-02,99.2588972049,36.5201506437,77.1228068012,74.09088404,0.0
2015-11-03,109.387356103,39.4417626952,73.8409852352,88.3391309707,0.0
2015-11-04,97.2332054252,35.059344618,68.9182528862,86.9143062777,0.0
2015-11-05,79.001979408,39.4417626952,67.2773421032,72.6660593469,0.0
2015-11-06,87.1047465268,36.5201506437,65.6364313202,74.09088404,0.0
2015-11-07,46.5909109329,21.9120903862,59.0727881882,72.6660593469,0.0
2015-11-08,38.4881438142,18.9904783347,55.7909666222,71.2412346538,0.0
2015-11-09,101.284588985,35.059344618,73.8409852352,76.9405334261,0.0
2015-11-10,105.335972544,33.5985385922,77.1228068012,82.6398321984,0.0
2015-11-11,85.0790547471,26.2945084635,77.1228068012,81.2150075054,0.0
2015-11-12,93.1818218658,33.5985385922,75.4818960182,81.2150075054,0.0
2015-11-13,91.5656848875,34.6027101881,89.9292016638,78.6853953993,0.0
2015-11-14,43.2393511969,21.8543432767,107.524045468,64.3789598722,0.0
2015-11-15,35.6088774562,20.0331480036,78.1993057946,69.7438731948,0.0
2015-11-16,96.6526673812,38.2451007342,78.1993057946,92.9918309264,0.0
2015-11-17,91.5656848875,32.7815149151,80.1542884395,76.8970909584,0.0
2015-11-18,96.6526673812,38.2451007342,76.2443231497,87.6269176038,0.0
2015-11-19,99.1961586281,38.2451007342,82.1092710843,80.4736998402,0.0
2015-11-20,91.5656848875,34.6027101881,82.1092710843,64.3789598722,0.0
2015-11-21,38.1523687031,18.2119527306,87.9742190189,76.8970909584,0.0
2015-11-22,35.6088774562,16.3907574575,80.1542884395,69.7438731948,0.0
2015-11-23,83.9352111469,32.7815149151,82.1092710843,89.4152220447,0.0
2015-11-24,89.0221936406,32.7815149151,70.3793752151,80.4736998402,0.0
2015-11-25,66.1307724187,29.1391243689,54.7395140562,78.6853953993,0.0
2015-11-26,25.4349124687,12.7483669114,54.7395140562,41.1310021405,0.0
2015-11-27,33.0653862094,18.2119527306,50.8295487665,53.6491332268,0.0
2015-11-28,35.6088774562,20.0331480036,58.6494793459,67.9555687539,0.0
2015-11-29,55.9568074312,18.2119527306,70.3793752151,60.8023509904,0.0
2015-11-30,96.6526673812,36.4239054612,74.2893405049,76.8970909584,0.0
2015-12-01,99.1961586281,38.2451007342,93.8391669535,91.2035264856,0.0
2015-12-02,109.370123616,34.6027101881,89.9292016638,112.663179776,0.0
2015-12-03,99.1961586281,40.0662960073,86.019236374,96.5684398082,0.0
2015-12-04,86.4787023937,32.7815149151,68.4243925703,96.5684398082,0.0
2015-12-05,55.9568074312,20.0331480036,70.3793752151,85.8386131629,0.0
2015-12-06,48.3263336906,16.3907574575,74.2893405049,69.7438731948,0.0
2015-12-07,89.0221936406,36.4239054612,72.33435786,100.14504869,0.0
2015-12-08,91.5656848875,36.4239054612,84.0642537292,100.14504869,0.0
2015-12-09,99.1961586281,29.1391243689,80.1542884395,105.509962013,0.0
2015-12-10,96.6526673812,32.7815149151,82.1092710843,91.2035264856,0.0
2015-12-11,86.4787023937,32.7815149151,66.4694099254,75.1087865175,0.0
2015-12-12,48.3263336906,16.3907574575,76.2443231497,76.8970909584,0.0
2015-12-13,38.1523687031,25.4967338228,70.3793752151,66.167264313,0.0
2015-12-14,99.1961586281,32.7815149151,74.2893405049,107.298266454,0.0
2015-12-15,109.370123616,38.2451007342,76.2443231497,114.451484217,0.0
2015-12-16,101.739649875,30.960319642,80.1542884395,114.451484217,0.0
2015-12-17,104.283141122,34.6027101881,87.9742190189,91.2035264856,0.0
2015-12-18,89.0221936406,25.4967338228,74.2893405049,85.8386131629,0.0
2015-12-19,30.5218949625,14.5695621845,82.1092710843,75.1087865175,0.0
2015-12-20,35.6088774562,14.5695621845,72.33435786,71.5321776357,0.0
2015-12-21,89.0221936406,29.1391243689,78.1993057946,85.8386131629,0.0
2015-12-22,89.0221936406,30.960319642,87.9742190189,98.3567442491,0.0
2015-12-23,83.9352111469,27.3179290959,74.2893405049,91.2035264856,0.0
2015-12-24,58.5002986781,20.0331480036,56.6944967011,84.050308722,0.0
2015-12-25,33.0653862094,12.7483669114,43.009618187,55.4374376677,0.0
2015-12-26,35.6088774562,16.3907574575,70.3793752151,73.3204820766,0.0
2015-12-27,43.2393511969,14.5695621845,60.6044619908,110.874875335,0.0
2015-12-28,109.370123616,27.3179290959,84.0642537292,110.874875335,0.0
2015-12-29,106.826632369,27.3179290959,76.2443231497,109.086570894,0.0
2015-12-30,114.457106109,21.8543432767,91.8841843086,118.028093099,0.0
2015-12-31,89.0221936406,25.4967338228,89.9292016638,98.3567442491,0.0
2016-01-01,53.4133161844,12.7483669114,66.4694099254,66.167264313,0.0
2016-01-02,48.3263336906,18.2119527306,72.33435786,76.8970909584,0.0
2016-01-03,55.9568074312,12.7483669114,62.5594446357,78.6853953993,0.0
2016-01-04,109.370123616,32.7815149151,76.2443231497,80.4736998402,0.0
2016-01-05,91.5656848875,30.960319642,62.5594446357,80.4736998402,0.0
2016-01-06,91.5656848875,29.1391243689,64.5144272805,76.8970909584,0.0
2016-01-07,89.0221936406,29.1391243689,58.6494793459,82.2620042811,0.0
2016-01-08,71.2177549125,27.3179290959,68.4243925703,75.1087865175,0.0
2016-01-09,40.69585995,14.5695621845,70.3793752151,75.1087865175,0.0
2016-01-10,38.1523687031,12.7483669114,52.7845314113,64.3789598722,0.0
2016-01-11,86.4787023937,29.1391243689,66.4694099254,69.7438731948,0.0
2016-01-12,76.3047374062,34.6027101881,64.5144272805,78.6853953993,0.0
2016-01-13,86.4787023937,25.4967338228,66.4694099254,75.1087865175,0.0
2016-01-14,73.7612461594,25.4967338228,54.7395140562,69.7438731948,0.0
2016-01-15,83.9352111469,25.4967338228,54.7395140562,64.3789598722,0.0
2016-01-16,45.7828424437,20.0331480036,62.5594446357,71.5321776357,0.0
2016-01-17,35.6088774562,16.3907574575,60.6044619908,62.5906554313,0.0
2016-01-18,58.5002986781,23.6755385498,72.33435786,78.6853953993,0.0
2016-01-19,78.8482286531,29.1391243689,72.33435786,78.6853953993,0.0
2016-01-20,73.7612461594,38.2451007342,64.5144272805,82.2620042811,0.0
2016-01-21,73.7612461594,34.6027101881,72.33435786,73.3204820766,0.0
2016-01-22,68.6742636656,27.3179290959,70.3793752151,71.5321776357,0.0
2016-01-23,40.69585995,20.0331480036,66.4694099254,75.1087865175,0.0
2016-01-24,48.3263336906,14.5695621845,56.6944967011,69.7438731948,0.0
2016-01-25,73.7612461594,29.1391243689,64.5144272805,87.6269176038,0.0
2016-01-26,89.0221936406,30.960319642,76.2443231497,78.6853953993,0.0
2016-01-27,89.0221936406,30.960319642,74.2893405049,80.4736998402,0.0
2016-01-28,76.3047374062,34.6027101881,72.33435786,92.9918309264,0.0
2016-01-29,76.3047374062,32.7815149151,74.2893405049,89.4152220447,0.0
2016-01-30,55.9568074312,27.3179290959,70.3793752151,85.8386131629,0.0
2016-01-31,53.4133161844,16.3907574575,66.4694099254,76.8970909584,0.0
2016-02-01,99.1961586281,34.6027101881,70.3793752151,84.050308722,0.0
2016-02-02,96.6526673812,36.4239054612,70.3793752151,87.6269176038,0.0
2016-02-03,83.9352111469,29.1391243689,66.4694099254,89.4152220447,0.0
2016-02-04,73.7612461594,34.6027101881,66.4694099254,80.4736998402,0.0
2016-02-05,78.8482286531,25.4967338228,66.4694099254,80.4736998402,0.0
2016-02-06,50.8698249375,21.8543432767,56.6944967011,80.4736998402,0.0
2016-02-07,50.8698249375,16.3907574575,50.8295487665,62.5906554313,0.0
2016-02-08,78.8482286531,30.960319642,56.6944967011,76.8970909584,0.0
2016-02-09,86.4787023937,32.7815149151,56.6944967011,80.4736998402,0.0
2016-02-10,83.9352111469,36.4239054612,78.1993057946,85.8386131629,0.0
2016-02-11,86.4787023937,34.6027101881,64.5144272805,75.1087865175,0.0
2016-02-12,71.2177549125,27.3179290959,56.6944967011,75.1087865175,0.0
2016-02-13,43.2393511969,20.0331480036,56.6944967011,67.9555687539,0.0
2016-02-14,45.7828424437,16.3907574575,46.9195834768,64.3789598722,0.0
2016-02-15,66.1307724187,27.3179290959,60.6044619908,80.4736998402,0.0
2016-02-16,78.8482286531,30.960319642,58.6494793459,82.2620042811,0.0
2016-02-17,83.9352111469,41.8874912803,70.3793752151,92.9918309264,0.0
2016-02-18,76.3047374062,36.4239054612,68.4243925703,82.2620042811,0.0
2016-02-19,71.2177549125,40.0662960073,56.6944967011,80.4736998402,0.0
2016-02-20,53.4133161844,21.8543432767,54.7395140562,80.4736998402,0.0
2016-02-21,53.4133161844,21.8543432767,54.7395140562,75.1087865175,0.0
2016-02-22,86.4787023937,34.6027101881,60.6044619908,85.8386131629,0.0
2016-02-23,91.5656848875,32.7815149151,56.6944967011,91.2035264856,0.0
2016-02-24,83.9352111469,36.4239054612,60.6044619908,84.050308722,0.0
2016-02-25,76.3047374062,34.6027101881,66.4694099254,80.4736998402,0.0
2016-02-26,78.8482286531,36.4239054612,62.5594446357,85.8386131629,0.0
2016-02-27,50.8698249375,23.6755385498,54.7395140562,71.5321776357,0.0
2016-02-28,58.5002986781,21.8543432767,60.6044619908,76.8970909584,0.0
2016-02-29,86.4787023937,38.2451007342,58.6494793459,76.8970909584,0.0
2016-03-01,86.4787023937,36.4239054612,66.4694099254,78.6853953993,0.0
2016-03-02,76.3047374062,38.2451007342,60.6044619908,80.4736998402,0.0
2016-03-03,83.9352111469,34.6027101881,66.4694099254,76.8970909584,0.0
2016-03-04,78.8482286531,29.1391243689,66.4694099254,73.3204820766,0.0
2016-03-05,58.5002986781,20.0331480036,64.5144272805,73.3204820766,0.0
2016-03-06,58.5002986781,18.2119527306,54.7395140562,75.1087865175,0.0
2016-03-07,81.3917199,30.960319642,68.4243925703,84.050308722,0.0
2016-03-08,89.0221936406,34.6027101881,66.4694099254,82.2620042811,0.0
2016-03-09,89.0221936406,32.7815149151,68.4243925703,78.6853953993,0.0
2016-03-10,86.4787023937,32.7815149151,66.4694099254,73.3204820766,0.0
2016-03-11,81.3917199,30.960319642,62.5594446357,73.3204820766,0.0
2016-03-12,50.8698249375,16.3907574575,52.7845314113,89.4152220447,0.0
2016-03-13,55.9568074312,18.2119527306,54.7395140562,76.8970909584,0.0
2016-03-14,81.3917199,34.6027101881,60.6044619908,80.4736998402,0.0
2016-03-15,91.5656848875,34.6027101881,58.6494793459,85.8386131629,0.0
2016-03-16,78.8482286531,36.4239054612,64.5144272805,75.1087865175,0.0
2016-03-17,86.4787023937,34.6027101881,62.5594446357,73.3204820766,0.0
2016-03-18,78.8482286531,34.6027101881,60.6044619908,76.8970909584,0.0
2016-03-19,55.9568074312,16.3907574575,56.6944967011,75.1087865175,0.0
2016-03-20,58.5002986781,20.0331480036,48.8745661216,60.8023509904,0.0
2016-03-21,89.0221936406,34.6027101881,68.4243925703,76.8970909584,0.0
2016-03-22,91.5656848875,32.7815149151,72.33435786,84.050308722,0.0
2016-03-23,89.0221936406,30.960319642,68.4243925703,82.2620042811,0.0
2016-03-24,78.8482286531,36.4239054612,62.5594446357,69.7438731948,0.0
2016-03-25,61.043789925,27.3179290959,60.6044619908,84.050308722,0.0
2016-03-26,45.7828424437,18.2119527306,58.6494793459,67.9555687539,0.0
2016-03-27,61.043789925,14.5695621845,60.6044619908,64.3789598722,0.0
2016-03-28,86.4787023937,32.7815149151,68.4243925703,89.4152220447,0.0
2016-03-29,104.283141122,32.7815149151,62.5594446357,85.8386131629,0.0
2016-03-30,96.6526673812,32.7815149151,66.4694099254,75.1087865175,0.0
2016-03-31,89.0221936406,40.0662960073,66.4694099254,87.6269176038,0.0
2016-04-01,68.6742636656,30.960319642,68.4243925703,71.5321776357,0.0
2016-04-02,55.9568074312,21.8543432767,66.4694099254,84.050308722,0.0
2016-04-03,68.6742636656,21.8543432767,62.5594446357,89.4152220447,0.0
2016-04-04,89.0221936406,32.7815149151,64.5144272805,89.4152220447,0.0
2016-04-05,99.1961586281,32.7815149151,70.3793752151,75.1087865175,0.0
2016-04-06,94.1091761344,32.7815149151,72.33435786,87.6269176038,0.0
2016-04-07,91.5656848875,32.7815149151,64.5144272805,76.8970909584,0.0
2016-04-08,86.4787023937,40.0662960073,58.6494793459,78.6853953993,0.0
2016-04-09,66.1307724187,14.5695621845,62.5594446357,76.8970909584,0.0
2016-04-10,73.7612461594,20.0331480036,60.6044619908,94.7801353673,0.0
2016-04-11,117.000597356,30.960319642,72.33435786,78.6853953993,0.0
2016-04-12,117.000597356,30.960319642,72.33435786,91.2035264856,0.0
2016-04-13,109.370123616,27.3179290959,72.33435786,91.2035264856,0.0
2016-04-14,106.826632369,34.6027101881,74.2893405049,85.8386131629,0.0
2016-04-15,99.1961586281,34.6027101881,72.33435786,78.6853953993,0.0
2016-04-16,58.5002986781,16.3907574575,66.4694099254,75.1087865175,0.0
2016-04-17,71.2177549125,14.5695621845,70.3793752151,73.3204820766,0.0
2016-04-18,111.913614862,30.960319642,76.2443231497,87.6269176038,0.0
2016-04-19,63.5872811719,34.6027101881,80.1542884395,89.4152220447,0.0
2016-04-20,76.3047374062,32.7815149151,76.2443231497,84.050308722,0.0
2016-04-21,63.5872811719,30.960319642,70.3793752151,71.5321776357,0.0
2016-04-22,43.2393511969,30.960319642,62.5594446357,80.4736998402,0.0
2016-04-23,27.9784037156,20.0331480036,62.5594446357,71.5321776357,0.0
2016-04-24,33.0653862094,16.3907574575,60.6044619908,64.3789598722,0.0
2016-04-25,61.043789925,36.4239054612,64.5144272805,82.2620042811,0.0
2016-04-26,71.2177549125,34.6027101881,68.4243925703,78.6853953993,0.0
2016-04-27,61.043789925,38.2451007342,72.33435786,80.4736998402,0.0
